0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
39900; time=7.98	MaxPSpeed= 5.34222	MaxPSpin= 0.0107279	eKin = 418.987	eGrav = 1146.37	eTot = 1565.35	
40000; time=8	MaxPSpeed= 5.146	MaxPSpin= 0.0107278	eKin = 391.511	eGrav = 1173.84	eTot = 1565.35	
40100; time=8.02	MaxPSpeed= 4.94978	MaxPSpin= 0.0107277	eKin = 369.071	eGrav = 1196.28	eTot = 1565.35	
40200; time=8.04	MaxPSpeed= 4.75357	MaxPSpin= 0.016694	eKin = 345.647	eGrav = 1210.97	eTot = 1556.62	
40300; time=8.06	MaxPSpeed= 4.55735	MaxPSpin= 0.0107274	eKin = 334.008	eGrav = 1231.33	eTot = 1565.34	
40400; time=8.08	MaxPSpeed= 4.36113	MaxPSpin= 0.0107273	eKin = 311.46	eGrav = 1253.73	eTot = 1565.19	
40500; time=8.1	MaxPSpeed= 4.16492	MaxPSpin= 0.0107271	eKin = 291.195	eGrav = 1274.14	eTot = 1565.34	
40600; time=8.12	MaxPSpeed= 3.9687	MaxPSpin= 0.010727	eKin = 278.675	eGrav = 1286.61	eTot = 1565.29	
40700; time=8.14	MaxPSpeed= 3.84118	MaxPSpin= 0.0107269	eKin = 273.648	eGrav = 1291.68	eTot = 1565.33	
40800; time=8.16	MaxPSpeed= 4.03736	MaxPSpin= 0.0107268	eKin = 275.805	eGrav = 1289.53	eTot = 1565.33	
40900; time=8.18	MaxPSpeed= 4.23355	MaxPSpin= 0.0107266	eKin = 282.849	eGrav = 1282.48	eTot = 1565.33	
