time collisionForces hydraulicForces
26.2802 486100 0
26.3002 495500 0
26.3202 510525 0
26.3402 526061 0
26.3602 541403 0
26.3802 559333 0
26.4002 561410 0
26.4202 570254 0
26.4402 592870 0
26.4602 621049 0
26.4802 669457 0
26.5002 683651 0
26.5202 693299 0
26.5402 706672 0
26.5602 656572 0
26.5802 643138 0
26.6002 625683 0
26.6202 605193 0
26.6402 614607 0
26.6602 631107 0
26.6802 628506 0
26.7002 632011 0
26.7202 620362 0
26.7402 628882 0
26.7602 634614 0
26.7802 643788 0
26.8002 667162 0
26.8202 679119 0
26.8402 662252 0
26.8602 679494 0
26.8802 693402 0
26.9002 709190 0
26.9202 728567 0
26.9402 749594 0
26.9602 764174 0
26.9802 783500 0
27.0002 794920 0
27.0202 795191 0
27.0402 808772 0
27.0602 811191 0
27.0802 819681 0
27.1002 838994 0
27.1202 854966 0
27.1402 860225 0
27.1602 859600 0
27.1802 836682 0
27.2002 818089 0
27.2202 773416 0
27.2402 761189 0
27.2602 744806 0
27.2802 717627 0
27.3002 681389 0
27.3202 590765 0
27.3402 545738 0
27.3602 525415 0
27.3802 512764 0
27.4002 517754 0
27.4202 478704 0
27.4402 474593 0
27.4602 492993 0
27.4802 499366 0
27.5002 510926 0
27.5202 516144 0
27.5402 524417 0
27.5602 540560 0
27.5802 556580 0
27.6002 571687 0
27.6202 582490 0
27.6402 598170 0
27.6602 591077 0
27.6802 590664 0
27.7002 588735 0
27.7202 636822 0
27.7402 653595 0
27.7602 655619 0
27.7802 660391 0
27.8002 697046 0
27.8202 691496 0
27.8402 711119 0
27.8602 704545 0
27.8802 679264 0
27.9002 678084 0
27.9202 703637 0
27.9402 731624 0
27.9602 740387 0
27.9802 748690 0
28.0002 768743 0
28.0202 792015 0
28.0402 815899 0
28.0602 846299 0
28.0802 872195 0
28.1002 907178 0
28.1202 926948 0
28.1402 966303 0
28.1602 984019 0
28.1802 1.01558e+06 0
28.2002 1.0352e+06 0
28.2202 1.05243e+06 0
28.2402 1.08409e+06 0
28.2602 1.09268e+06 0
28.2802 1.12395e+06 0
28.3002 1.18544e+06 0
28.3202 1.21556e+06 0
28.3402 1.26211e+06 0
28.3602 850953 0
28.3802 648233 0
28.4002 620778 0
28.4202 608985 0
28.4402 605845 0
28.4602 605687 0
28.4802 612115 0
28.5002 620928 0
28.5202 636456 0
28.5402 644554 0
28.5602 665821 0
28.5802 681074 0
28.6002 698306 0
28.6202 716015 0
28.6402 738908 0
28.6602 757242 0
28.6802 771773 0
28.7002 793000 0
28.7202 819534 0
28.7402 834038 0
28.7602 853367 0
28.7802 880361 0
28.8002 873656 0
28.8202 881371 0
28.8402 886637 0
28.8602 885895 0
28.8802 886529 0
28.9002 892178 0
28.9202 865398 0
28.9402 865659 0
28.9602 873435 0
28.9802 889130 0
29.0002 885657 0
29.0202 828349 0
29.0402 792322 0
29.0602 776593 0
29.0802 783972 0
29.1002 809246 0
29.1202 835473 0
29.1402 866046 0
29.1602 894310 0
29.1802 893847 0
29.2002 833372 0
29.2202 717185 0
29.2402 677823 0
29.2602 662780 0
29.2802 650082 0
29.3002 645490 0
29.3202 657646 0
29.3402 645634 0
29.3602 633482 0
29.3802 592605 0
29.4002 559578 0
29.4202 564801 0
29.4402 579942 0
29.4602 598754 0
29.4802 619150 0
29.5002 634842 0
29.5202 666547 0
29.5402 698832 0
29.5602 730206 0
29.5802 761815 0
29.6002 806594 0
29.6202 847869 0
29.6402 891271 0
29.6602 921614 0
29.6802 948468 0
29.7002 965193 0
29.7202 970726 0
29.7402 819955 0
29.7602 748828 0
29.7802 707005 0
29.8002 706418 0
29.8202 709480 0
29.8402 718840 0
29.8602 744930 0
29.8802 761958 0
29.9002 794674 0
29.9202 771096 0
29.9402 753997 0
29.9602 738429 0
29.9802 732909 0
30.0002 747114 0
30.0202 769750 0
30.0402 797619 0
30.0602 825705 0
30.0802 854332 0
30.1002 886618 0
30.1202 920460 0
30.1402 950214 0
30.1602 981770 0
30.1802 1.00035e+06 0
30.2002 1.02728e+06 0
30.2202 1.05806e+06 0
30.2402 1.08215e+06 0
30.2602 1.10261e+06 0
30.2802 1.06812e+06 0
30.3002 1.06889e+06 0
30.3202 1.07334e+06 0
30.3402 1.10465e+06 0
30.3602 1.14933e+06 0
30.3802 1.19073e+06 0
30.4002 1.24184e+06 0
30.4202 1.28416e+06 0
30.4402 1.32255e+06 0
30.4602 1.33967e+06 0
30.4802 1.33771e+06 0
30.5002 1.36833e+06 0
30.5202 1.2888e+06 0
30.5402 1.27152e+06 0
30.5602 1.26557e+06 0
30.5802 1.26764e+06 0
30.6002 1.20886e+06 0
30.6202 1.21518e+06 0
30.6402 1.21558e+06 0
30.6602 1.21601e+06 0
30.6802 1.22025e+06 0
30.7002 1.21266e+06 0
30.7202 1.21281e+06 0
30.7402 1.19344e+06 0
30.7602 1.14189e+06 0
30.7802 1.11405e+06 0
30.8002 1.0348e+06 0
30.8202 998284 0
30.8402 959185 0
30.8602 910545 0
30.8802 890666 0
30.9002 869174 0
30.9202 870421 0
30.9402 865304 0
30.9602 860549 0
30.9802 833740 0
31.0002 808665 0
31.0202 782111 0
31.0402 758430 0
31.0602 754109 0
31.0802 752251 0
31.1002 765389 0
31.1202 789678 0
31.1402 819639 0
31.1602 835963 0
31.1802 861233 0
31.2002 883074 0
31.2202 905835 0
31.2402 925274 0
31.2602 943128 0
31.2802 975039 0
31.3002 1.0036e+06 0
31.3202 1.02301e+06 0
31.3402 987814 0
31.3602 942164 0
31.3802 910423 0
31.4002 905537 0
31.4202 909970 0
31.4402 946520 0
31.4602 984659 0
31.4802 1.00984e+06 0
31.5002 1.05934e+06 0
31.5202 1.10904e+06 0
31.5402 1.16314e+06 0
31.5602 868542 0
31.5802 499623 0
31.6002 407746 0
31.6202 383036 0
31.6402 380476 0
31.6602 396666 0
31.6802 408064 0
31.7002 420281 0
31.7202 429514 0
31.7402 440451 0
31.7602 450229 0
31.7802 464618 0
31.8002 482687 0
31.8202 495745 0
31.8402 477478 0
31.8602 483274 0
31.8802 491756 0
31.9002 463176 0
