18201 time=9.10e-01 MaxPSpeed= 6.38e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 7.68e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
18401 time=9.20e-01 MaxPSpeed= 4.94e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.05e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
18601 time=9.30e-01 MaxPSpeed= 5.14e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.62e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
18801 time=9.40e-01 MaxPSpeed= 4.65e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.99e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
19001 time=9.50e-01 MaxPSpeed= 5.29e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 7.87e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
19201 time=9.60e-01 MaxPSpeed= 4.62e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.55e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
19401 time=9.70e-01 MaxPSpeed= 4.69e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.36e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
19601 time=9.80e-01 MaxPSpeed= 3.79e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.03e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
19801 time=9.90e-01 MaxPSpeed= 4.25e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 7.27e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
20001 time=1.00e+00 MaxPSpeed= 4.36e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.48e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
